fake,std_review_len,tfidf_review_body,n_of_reviews,avg_review_rating,avg_days_between_reviews,stdev_days_between_reviews,max_days_between_reviews,min_days_between_reviews,share_helpful_reviews,share_1star,share_5star,share_photo,pagerank,eigenvector_cent,w_degree,clustering_coef,product_ID
0,219.442273098828,0.0305868479747795,199,4.195979899497488,4.520202020202014,5.291224029998195,39.0,0.0,0.2261306532663316,0.1105527638190954,0.6532663316582915,0.0653266331658291,0.0001038547021501,0.0025876576078349,40,0.2968960863697706,2216
0,351.52477607283924,0.0379743188972616,228,3.254385964912281,1.8149779735682756,3.1944566719109257,32.0,0.0,0.4035087719298245,0.3245614035087719,0.425438596491228,0.043859649122807,0.0002163082044852,0.0029238215834543,104,0.2773261065943992,2523
0,103.47583163352196,0.0240893668690561,139,4.611510791366906,4.565217391304341,6.526707089095428,58.0,0.0,0.1366906474820144,0.0503597122302158,0.8489208633093526,0.1151079136690647,0.0001047381455059,0.0029661775784119,38,0.4779516358463727,1331
0,115.04569895985684,0.0315159482539774,180,3.705555555555556,5.441340782122905,6.466045314752176,28.0,0.0,0.2,0.1944444444444444,0.55,0.0722222222222222,7.59160848965772e-05,0.0008010909689426,19,0.2352941176470588,800
0,165.94189601637348,0.0340383323052036,164,3.847560975609756,2.7055214723926277,3.4425308579400347,18.0,0.0,0.1585365853658536,0.1707317073170731,0.5853658536585366,0.0609756097560975,8.218756518174416e-05,0.0008622348471305,17,0.2166666666666666,2234
0,179.13676228168052,0.0415751334308999,770,4.349350649350649,7.132639791937581,26.066433324826644,420.0,0.0,0.1701298701298701,0.061038961038961,0.7155844155844155,0.009090909090909,0.0002065930151178,0.0025889329277578,87,0.1805405405405405,24
1,126.20458980729268,0.0463909534135038,146,4.828767123287672,1.8206896551724077,3.26315492685044,23.0,0.0,0.0616438356164383,0.0136986301369863,0.9178082191780822,0.2191780821917808,0.0008995191988257,0.0453071313264873,751,0.3983623545896399,3130
1,185.015835362918,0.0225729537157008,69,2.536231884057971,2.9852941176470487,4.403162523767558,26.0,0.0,0.1594202898550724,0.4492753623188406,0.2608695652173913,0.0289855072463768,8.30813231653669e-05,0.0031840249503965,32,0.5584677419354839,2912
0,100.6224866285935,0.0240788198208894,86,4.511627906976744,6.61176470588235,6.451456309656458,32.0,0.0,0.1511627906976744,0.0348837209302325,0.7209302325581395,0.1046511627906976,5.7628414832836265e-05,0.0005703567809401,8,0.1428571428571428,1668
1,261.91037284303536,0.0335215540327899,64,4.75,3.523809523809514,10.271880097495636,78.0,0.0,0.21875,0.046875,0.890625,0.03125,0.0001348125832411,0.0064099128551533,75,0.4791133844842284,2988
0,362.8056019277769,0.0486368787076193,652,4.394171779141105,1.2181259600614351,1.6252934001026735,13.0,0.0,0.1134969325153374,0.0720858895705521,0.7346625766871165,0.0920245398773006,0.0002929695864528,0.0071395615319294,149,0.2021253756977243,1114
1,172.43978523578528,0.0360448081045023,19,4.7368421052631575,13.77777777777778,21.29500232878612,73.0,1.0,0.2631578947368421,0.0,0.7368421052631579,0.0526315789473684,5.6572521078005966e-05,0.000322076069314,7,0.3333333333333333,2548
1,248.15984235832224,0.0307170023243636,22,4.818181818181818,10.476190476190474,11.160730476178728,46.0,0.0,0.0909090909090909,0.0454545454545454,0.9545454545454546,0.2727272727272727,0.0001441883500675,0.0061129355476597,80,0.5610526315789474,3044
0,207.60046604804083,0.0331333984042757,731,3.7852257181942544,4.81369863013698,18.59726453820866,440.0,0.0,0.4582763337893297,0.1778385772913816,0.5554035567715458,0.0752393980848153,0.0003371809993874,0.0039039816531522,150,0.1829677419354838,70
1,174.63631581956344,0.0333336896467873,33,4.96969696969697,5.5,7.8658100499526045,31.0,0.0,0.303030303030303,0.0,0.9696969696969696,0.0606060606060606,9.208717949126608e-05,0.0035754702929418,37,0.5476190476190477,3348
0,250.5373908247933,0.0420703831397729,545,3.891743119266055,1.6102941176470489,2.971746128365787,50.0,0.0,0.5981651376146789,0.1211009174311926,0.5376146788990825,0.1486238532110091,0.0002153086305194,0.0033967018603107,90,0.1710772520716386,1016
1,152.18963438855317,0.0247366158380151,86,4.430232558139535,4.317647058823519,5.099513900050347,24.0,0.0,0.1860465116279069,0.0581395348837209,0.7441860465116279,0.0930232558139534,8.410907542354628e-05,0.0017915680356122,25,0.3433333333333333,2239
1,175.09766335308908,0.0303298568246232,75,4.04,6.527027027027025,9.930198818483031,47.0,0.0,0.28,0.1866666666666666,0.6666666666666666,0.0666666666666666,0.000134444345096,0.0038404126962083,63,0.3415300546448087,1179
1,182.27761069253987,0.0373831839534665,86,4.337209302325581,5.6,10.639325077054377,63.0,0.0,0.1627906976744186,0.0930232558139534,0.7558139534883721,0.2790697674418604,0.0002371750298066,0.0126640425457604,162,0.4472222222222222,1817
1,116.9677737117482,0.0238254213707193,53,4.188679245283019,6.673076923076922,7.194009364677303,29.0,0.0,0.320754716981132,0.1132075471698113,0.6792452830188679,0.1698113207547169,0.000120342186118,0.0026851837129982,48,0.3188405797101449,2472
0,181.2783088784791,0.0338570364734303,126,3.8333333333333335,14.12,11.205989182057372,50.0,0.0,0.2777777777777778,0.1746031746031746,0.5555555555555556,0.0873015873015873,7.006902999507002e-05,0.0004241385879604,14,0.3516483516483517,309
1,148.34657593592453,0.0372933248713374,109,4.110091743119266,1.5833333333333333,2.2092625741399075,14.0,0.0,0.2018348623853211,0.1559633027522936,0.7155963302752294,0.0825688073394495,0.0002517791516934,0.0105362789492963,153,0.4044061302681992,3361
0,195.7644955468837,0.0379205920361724,837,4.284348864994026,1.2535885167464005,1.6459855844603242,11.0,0.0,0.1194743130227001,0.1027479091995221,0.7275985663082437,0.04778972520908,0.0001621298366951,0.0023299353432372,67,0.159242191500256,796
0,178.33627945942064,0.0277829641998187,21,4.857142857142857,20.95,21.14977914529456,92.0,0.0,0.1904761904761904,0.0,0.8571428571428571,0.1428571428571428,5.251178434443947e-05,0.0001012173880094,4,0.3333333333333333,1609
1,168.0428516777789,0.0237419183027741,10,4.6,16.88888888888889,20.47220337704544,64.0,2.0,0.0,0.0,0.6,0.0,6.496042361699095e-05,0.0003952155860992,7,0.6666666666666666,2469
1,162.26657838611104,0.0408079380362539,714,4.429971988795519,0.5834502103786805,0.9416134196889352,9.0,0.0,0.057422969187675,0.0742296918767507,0.7633053221288515,0.1148459383753501,0.0006137024054157,0.0345787085079659,488,0.4653974374422621,2290
1,176.96201145101895,0.0353249097682154,232,3.668103448275862,1.2987012987012962,2.2692553944349654,19.0,0.0,0.1637931034482758,0.2543103448275862,0.5603448275862069,0.1982758620689655,0.0002313374651478,0.0083373213846349,135,0.3049398812110676,2950
0,111.12426711316336,0.0298991776725022,1443,4.684684684684685,0.6900138696255093,1.285275658447442,23.0,0.0,0.0235620235620235,0.0291060291060291,0.8433818433818434,0.0117810117810117,0.0004266363186188,0.0069688645941626,197,0.1694805194805194,848
1,196.9195081839801,0.0408871259609862,430,3.316279069767442,0.6620046620046528,1.500771356179745,17.0,0.0,0.0697674418604651,0.313953488372093,0.4953488372093023,0.0883720930232558,0.0003324604181315,0.0144587372362205,222,0.3485412787088764,3068
0,242.61563085195837,0.040308986156377,1098,4.474499089253188,6.896080218778484,24.991570716625034,438.0,0.0,0.3679417122040073,0.0428051001821493,0.7222222222222222,0.0100182149362477,0.0003706499963694,0.004756818748597,171,0.1731166150670794,4
1,159.7092833515924,0.033095589801329,160,3.0,4.38364779874213,5.544753184332835,35.0,0.0,0.24375,0.36875,0.40625,0.175,0.0005229141461574,0.0305668996840839,434,0.6409539944115641,1177
0,346.2089976645996,0.0449837388152331,1206,4.302653399668325,0.4406639004149305,0.6201271630924075,5.0,0.0,0.0754560530679933,0.1069651741293532,0.7023217247097844,0.1832504145936981,0.0006406366974347,0.0356128271411276,498,0.4488183993012923,2038
1,173.03049132560986,0.0420808740465534,261,4.260536398467433,1.5807692307692245,1.938538085241007,11.0,0.0,0.1111111111111111,0.0613026819923371,0.6704980842911877,0.1111111111111111,0.0004840889560459,0.0226957633763196,348,0.3846972963145729,2305
1,191.36165769132955,0.0415206834141432,67,4.567164179104478,5.181818181818171,6.035558965661088,32.0,0.0,0.1492537313432835,0.0746268656716417,0.8507462686567164,0.0895522388059701,9.270905937421648e-05,0.001912302574762,31,0.271264367816092,2512
1,81.99572221487205,0.0234255842338511,26,4.769230769230769,35.4,34.91895378348745,136.0,1.0,0.5,0.0384615384615384,0.9230769230769232,0.0384615384615384,5.765657934674701e-05,0.0010438386535189,10,0.6222222222222222,750
1,155.00130310567263,0.0335311936062516,77,4.402597402597403,1.6052631578947338,1.6818953385465278,7.0,0.0,0.3896103896103896,0.0519480519480519,0.7792207792207793,0.0519480519480519,0.0001315895905935,0.0066105790339985,68,0.5427547363031234,2826
1,246.6743765771205,0.0449600140405511,971,4.394438722966014,1.2546391752577315,1.710196496749317,18.0,0.0,0.2378990731204943,0.0597322348094747,0.7157569515962925,0.1585993820803295,0.0008776796657743,0.0403088882604753,649,0.3343350572302722,580
0,132.99575148870474,0.0355075711754054,664,4.600903614457831,1.3770739064856596,2.788011539336261,28.0,0.0,0.0993975903614457,0.0466867469879518,0.8328313253012049,0.0180722891566265,0.0001561285770844,0.0021665762282046,61,0.205686630369026,825
1,116.0095439423597,0.0406711612350524,8,4.125,15.714285714285706,16.98739028136543,37.0,0.0,0.0,0.125,0.625,0.25,5.872920231406136e-05,0.0001690804200025,5,0.2,1536
0,220.83568012565263,0.0462462216194435,4313,4.194064456294923,0.5403525046382176,0.8214502318821644,10.0,0.0,0.1502434500347785,0.1293763041966149,0.6964989566427081,0.0090424298632042,0.0009945566792081,0.0153742241606389,533,0.1507508689094366,244
0,87.14776882862404,0.0378503322975797,190,4.742105263157895,3.1693121693121644,5.746683599843715,50.0,0.0,0.1368421052631579,0.0210526315789473,0.8578947368421053,0.0631578947368421,6.78718412668033e-05,0.0002966030282911,12,0.1212121212121212,1526
1,142.87279201218547,0.0201599925699642,69,4.115942028985507,3.1617647058823497,4.75554756681375,29.0,0.0,0.2753623188405797,0.1014492753623188,0.5942028985507246,0.0869565217391304,0.0001608057514355,0.0086501051311127,99,0.5704800817160368,3065
1,160.22593918370893,0.0288061686224385,36,4.638888888888889,5.8,7.189862143814629,28.0,0.0,0.0,0.0555555555555555,0.8055555555555556,0.0833333333333333,0.0001630317320655,0.0070023402036048,87,0.4330021077988558,2222
1,181.23204129004773,0.0327535760444824,179,4.111731843575419,1.8876404494381944,2.214172134878935,15.0,0.0,0.1955307262569832,0.1452513966480447,0.6703910614525139,0.0782122905027933,0.0003602745427943,0.022171907162246,264,0.548582295988935,2520
1,191.07270399607435,0.0475505503890111,118,4.661016949152542,3.1452991452991435,5.270714401072361,34.0,0.0,0.0847457627118644,0.0508474576271186,0.847457627118644,0.1186440677966101,0.0004413823082851,0.0247713760958578,332,0.4494193229552755,2638
0,191.91222296715756,0.032650047675898,509,3.864440078585462,0.8956692913385764,1.225526069419294,11.0,0.0,0.1964636542239685,0.1709233791748526,0.5992141453831041,0.0471512770137524,0.000131417225759,0.0019944759588292,52,0.1803885291396854,2304
1,195.5084677849268,0.0281797609786051,41,4.878048780487805,1.575,2.170755510687338,9.0,0.0,0.1219512195121951,0.0,0.8780487804878049,0.1951219512195122,0.0001923347902355,0.0108146868494783,126,0.540045766590389,3015
1,204.85900181029552,0.0350995644914001,456,3.695175438596491,0.6637362637362616,1.359864958597118,20.0,0.0,0.0899122807017543,0.2258771929824561,0.5723684210526315,0.0701754385964912,0.0009384570443295,0.0449293730132305,777,0.3939180823864677,2955
1,214.4465464975213,0.0357207144346706,914,4.307439824945296,0.6922234392113888,0.9415568867959028,7.0,0.0,0.0733041575492341,0.0940919037199124,0.7308533916849015,0.0820568927789934,0.0010097873766665,0.0424962966620911,774,0.3324473826227739,1371
1,199.2932588681891,0.0342899731025307,88,4.488636363636363,3.586206896551713,5.206328269492743,27.0,0.0,0.1590909090909091,0.0795454545454545,0.8068181818181818,0.0909090909090909,0.0001498297798584,0.0079289779550512,84,0.5110759493670886,2856
1,135.21265843889827,0.0207727623554536,44,3.3181818181818183,7.9534883720930205,11.305189470774016,62.0,0.0,0.1136363636363636,0.2954545454545454,0.4545454545454545,0.0909090909090909,0.0001767390387767,0.0084817273916592,109,0.4759099516095098,2070
1,477.545254533921,0.0459895510856476,395,4.091139240506329,1.7284263959390858,2.0822414183002778,12.0,0.0,0.2050632911392405,0.1341772151898734,0.6582278481012658,0.1164556962025316,0.000460557765751,0.0267359489521114,350,0.4961354435038645,1083
1,205.1761634900997,0.0271077961924161,31,3.612903225806452,10.4,13.33028700831823,59.0,0.0,0.1935483870967742,0.2258064516129032,0.4838709677419355,0.032258064516129,5.987204141980805e-05,0.0014482259294675,13,0.6923076923076923,2374
1,220.53797808554725,0.0408442729169637,269,4.353159851301116,2.20895522388059,2.598111174659421,22.0,0.0,0.104089219330855,0.0743494423791821,0.7397769516728625,0.104089219330855,0.0007253868737526,0.0360649011818116,583,0.40508992195453,1321
1,315.490110859677,0.0406029772325472,200,4.265,2.14070351758794,2.647717047414502,23.0,0.0,0.165,0.095,0.665,0.17,0.0006387048966461,0.0349121201489405,511,0.4353205999094275,1963
0,399.5188839604816,0.043893704116698,1280,4.49296875,0.9421422986708332,1.6044047668190162,21.0,0.0,0.35859375,0.05859375,0.76796875,0.05390625,0.000306938679097,0.0043324208818139,134,0.1849342907465113,656
1,209.68231741583324,0.0498897590738332,91,4.956043956043956,1.8111111111111111,2.855684039915868,15.0,0.0,0.2417582417582417,0.0109890109890109,0.989010989010989,0.1208791208791208,0.0004914510392349,0.0307688641211306,396,0.5377787722831356,3378
1,165.33052553519929,0.033478616684478,112,4.205357142857143,4.117117117117107,5.810239767762268,42.0,0.0,0.1160714285714285,0.125,0.7053571428571429,0.0803571428571428,0.0001209068254692,0.0039352114310777,59,0.3084179970972424,1644
1,91.4595929515168,0.0178254175193217,21,3.809523809523809,11.9,16.726594015770846,67.0,0.0,0.1904761904761904,0.1904761904761904,0.5714285714285714,0.1428571428571428,6.570680124022218e-05,0.0004911088939921,8,0.3214285714285714,1757
1,193.35250543283104,0.0367753250483318,292,3.9178082191780814,1.549828178694155,2.146390306930672,17.0,0.0,0.1472602739726027,0.1643835616438356,0.5993150684931506,0.0410958904109589,0.0006316395976333,0.030663916727957,487,0.4323714409180391,1806
1,260.6613857130552,0.0453813338708435,47,4.553191489361702,5.869565217391297,10.15350775873852,52.0,0.0,0.2340425531914893,0.0851063829787234,0.8297872340425532,0.2127659574468085,0.0002661134992445,0.0139593257935038,176,0.5154234925060996,2615
1,242.51475124474453,0.0377070206536148,164,3.963414634146341,1.7177914110429398,2.4024401238771063,16.0,0.0,0.1097560975609756,0.1524390243902439,0.6036585365853658,0.0914634146341463,0.0004290911068746,0.0257868688993145,334,0.5455506562491942,2543
1,246.83326456284735,0.0356462190653153,116,3.7413793103448274,4.069565217391296,5.662622508074769,33.0,0.0,0.4396551724137931,0.2413793103448276,0.5775862068965517,0.1034482758620689,0.0003444791319696,0.0201694545510288,250,0.5401892225421637,1847
1,267.18541921493454,0.0388773606712996,499,4.420841683366733,1.3855421686746876,2.4486582798458447,18.0,0.0,0.1222444889779559,0.0821643286573146,0.7474949899799599,0.0921843687374749,0.0005217146765679,0.0311516619170848,411,0.5108096651123357,885
0,224.4812883775975,0.0357921568373239,898,3.841870824053452,1.4147157190635418,2.8496016624251044,48.0,0.0,0.4665924276169265,0.1748329621380846,0.5612472160356348,0.0400890868596882,0.0003243028256683,0.0079693357026965,156,0.228049728049728,1222
0,247.0008183736432,0.0387277221007664,1799,4.229016120066704,1.4098998887652894,1.7129744478792823,16.0,0.0,0.2229016120066703,0.1028349082823791,0.6931628682601445,0.0516953863257365,0.0004832077915769,0.0071037674951297,238,0.1814961670631773,212
1,176.03229444300467,0.0265064407306332,154,3.1948051948051948,2.450980392156852,3.3105516642972685,23.0,0.0,0.0519480519480519,0.3181818181818182,0.4415584415584415,0.0779220779220779,0.0001252882942509,0.0027287686970676,43,0.2404181184668989,2365
1,165.59579589273986,0.0446877225364369,154,4.3441558441558445,2.810457516339861,4.097097229790173,31.0,0.0,0.0389610389610389,0.1298701298701298,0.7922077922077922,0.1363636363636363,0.0009092284882194,0.0462284814480809,763,0.4099102984302225,2031
0,365.6409586084905,0.0496156065433165,87,4.195402298850575,5.313953488372083,8.257989540128392,46.0,0.0,0.7701149425287356,0.0804597701149425,0.5977011494252874,0.0804597701149425,7.864928183935971e-05,0.0010143290336827,18,0.2679738562091503,2039
0,371.5588168384948,0.0426611222520254,467,4.062098501070664,8.130901287553646,14.266361293696365,180.0,0.0,0.164882226980728,0.0749464668094218,0.556745182012848,0.0535331905781584,0.0001340851757954,0.0015918076695998,43,0.2032520325203252,211
1,250.95482981107293,0.0435334756828219,110,4.654545454545454,1.9908256880733912,3.2130965013116897,17.0,0.0,0.1181818181818181,0.0363636363636363,0.8454545454545455,0.0909090909090909,0.0001902994786478,0.0088950028672866,115,0.4700990099009901,3285
1,177.46650207012945,0.0365085831189833,254,3.732283464566929,0.8181818181818171,1.323829767200162,10.0,0.0,0.1102362204724409,0.1929133858267716,0.5669291338582677,0.0236220472440944,0.0001122704467629,0.0035245258582863,49,0.3961352657004831,3298
0,239.97878767313503,0.030713326521646,374,4.705882352941177,2.300268096514745,2.8738578718711807,20.0,0.0,0.2032085561497326,0.0187165775401069,0.8342245989304813,0.0481283422459893,0.0001096900183455,0.0034199403210245,45,0.3477801268498943,953
1,183.88295016699337,0.0349410168421415,1241,3.684931506849315,0.6951612903225695,1.1660972786999306,13.0,0.0,0.1152296535052377,0.201450443190975,0.5463336019339242,0.1305398871877518,0.0023660517803762,0.0635836005248132,1914,0.2338570116716417,829
0,173.66436082984976,0.03610642458653,1020,4.474509803921569,3.6280667320902777,15.119109198567696,338.0,0.0,0.1627450980392157,0.0578431372549019,0.7401960784313726,0.0529411764705882,0.0002462112815009,0.002978100764982,102,0.1521367521367521,99
0,210.24341156079225,0.0406126461530042,99,3.3535353535353534,6.061224489795914,8.34045701550192,46.0,0.0,0.1818181818181818,0.2626262626262626,0.4444444444444444,0.0707070707070707,0.0003709633658631,0.0246217685428674,281,0.5935591658025118,1763
1,216.04180371731465,0.0355129297584303,191,4.12565445026178,1.4947368421052547,2.3293557217672105,17.0,0.0,0.193717277486911,0.1413612565445026,0.6701570680628273,0.1204188481675392,0.0003333155062863,0.0205770400923672,248,0.5433235004916421,3084
0,82.93525738186412,0.0213406341816323,23,3.782608695652174,13.909090909090905,19.53972532562486,54.0,0.0,0.4347826086956521,0.217391304347826,0.5652173913043478,0.0434782608695652,4.9099878786113417e-05,5.759559251161393e-05,2,1.0,3006
1,250.0090124161692,0.0245086110375222,54,2.851851851851852,5.1886792452830095,8.69804709242603,52.0,0.0,0.4814814814814814,0.4814814814814814,0.3888888888888889,0.1111111111111111,0.0002332241899379,0.0118808583550921,151,0.4975497862579501,2819
1,156.3194840260404,0.0343770510316889,173,3.2196531791907512,1.6395348837209258,2.002412525618183,12.0,0.0,0.4219653179190751,0.2369942196531791,0.3641618497109826,0.1734104046242774,0.0001112118491693,0.0033408202591939,49,0.4070305272895467,2966
0,164.1333152940884,0.0396742670374187,527,4.7039848197343455,0.86692015209125,2.3138030581074536,36.0,0.0,0.7571157495256167,0.0265654648956356,0.8444022770398482,0.1954459203036053,0.000110473377555,0.0024148036511245,41,0.2645074224021592,2414
1,153.76354760289766,0.0338256186404369,21,4.714285714285714,8.45,12.832832070410973,42.0,0.0,0.0952380952380952,0.0,0.8571428571428571,0.0952380952380952,0.0001060246543287,0.0043365380589789,51,0.7082352941176471,3401
1,156.61092700108875,0.0302898427893572,19,4.894736842105263,10.444444444444445,10.438741315955568,39.0,0.0,0.2105263157894736,0.0,0.9473684210526316,0.2631578947368421,9.480597020332129e-05,0.0037620379387651,41,0.543859649122807,2695
1,256.92052437311395,0.0315366750079751,22,4.181818181818182,11.428571428571423,14.562181940119505,64.0,0.0,0.0909090909090909,0.1363636363636363,0.6818181818181818,0.0454545454545454,0.0002986571620445,0.0254581605160628,240,0.8440117994100295,2973
1,127.30286863303172,0.0362497741268956,148,4.6824324324324325,2.5374149659863887,4.161585756842604,35.0,0.0,0.027027027027027,0.0405405405405405,0.8581081081081081,0.2567567567567567,0.0003357042164566,0.0191227739957716,248,0.5415779178439469,3024
0,318.7323377970217,0.0440310763699239,610,4.132786885245902,0.8013136288998264,1.0122270173724883,9.0,0.0,0.1295081967213114,0.1229508196721311,0.660655737704918,0.1344262295081967,0.0001937488607155,0.0028065416928174,62,0.1728813559322033,2244
0,232.9397502015337,0.0398511280905067,108,4.611111111111111,3.691588785046725,5.495128571561018,37.0,0.0,0.1574074074074074,0.074074074074074,0.8518518518518519,0.0555555555555555,0.000204527827971,0.0096107263635196,122,0.5055997642204538,2251
1,373.6714465203744,0.0281825232157758,43,4.046511627906977,7.119047619047616,8.299874759420602,44.0,0.0,0.3488372093023256,0.1395348837209302,0.6744186046511628,0.0930232558139534,8.683493741168513e-05,0.0025833890943519,32,0.5376344086021505,2126
0,217.67995567652304,0.0391046173181965,2344,4.507679180887372,0.2522407170294444,0.5128268203465741,5.0,0.0,0.1023890784982935,0.0763651877133105,0.8225255972696246,0.0601535836177474,0.0004376838063795,0.010108376056606,222,0.1914267015706806,1466
1,97.60048076804668,0.0278926506430118,26,2.5,8.6,8.103497187428808,31.0,1.0,0.1153846153846153,0.4615384615384615,0.2307692307692307,0.1923076923076923,4.546556741028984e-05,2.2380447563447303e-25,0,0.0,1405
1,205.44880275621617,0.0381701923306932,428,3.747663551401869,0.8290398126463657,1.7988780451759143,20.0,0.0,0.0887850467289719,0.2219626168224299,0.6004672897196262,0.1495327102803738,0.001126610138815,0.0456788658396082,926,0.3767516886782941,2102
1,188.5274736021472,0.0395042161534005,91,3.879120879120879,7.4222222222222225,13.479053894196229,111.0,0.0,0.4835164835164835,0.1318681318681318,0.5824175824175825,0.3736263736263736,0.0001583469575189,0.0081046201279066,91,0.4862336273723603,1204
0,170.01514335979283,0.0357080194244963,771,4.092088197146563,1.0610389610389583,2.2053638267557987,39.0,0.0,0.166018158236057,0.1141374837872892,0.6368352788586251,0.0959792477302205,0.0001867726202534,0.0032855025943293,77,0.1473684210526315,905
0,249.80248677268645,0.0317647750007511,812,4.160098522167488,1.1874229346485763,1.7671598591579167,22.0,0.0,0.2364532019704433,0.1354679802955665,0.6859605911330049,0.0394088669950738,0.0003532151824023,0.0057807572811647,175,0.1856304165501817,786
0,187.42126310811832,0.0370732315050613,611,4.608837970540098,5.355737704918033,9.91538958409214,99.0,0.0,0.1129296235679214,0.0327332242225859,0.795417348608838,0.0212765957446808,0.0002380715364986,0.0041501395530636,99,0.1741519350215002,136
1,198.4209630629302,0.0407102967595063,210,3.857142857142857,2.014354066985637,3.0688861498851505,18.0,0.0,0.1619047619047619,0.1904761904761904,0.6238095238095238,0.0952380952380952,0.0005675990209221,0.0286305897004197,436,0.4241329353650661,1944
1,326.240138981745,0.035990756407526,45,4.466666666666667,3.295454545454537,6.774025444210845,43.0,0.0,0.1777777777777777,0.0888888888888888,0.8222222222222222,0.0444444444444444,0.0001168944488621,0.006036936663548,62,0.600211528291909,3083
0,174.53833560625597,0.0352379296811645,1463,4.356801093643199,1.0341997264021876,1.4642184501876274,27.0,0.0,0.0669856459330143,0.0731373889268626,0.7129186602870813,0.0786056049213944,0.0004173005954654,0.0057915399545435,188,0.1825017088174983,492
1,283.36322511161427,0.0380700629861351,1025,4.72780487804878,1.7607421875,3.5475242748820373,61.0,0.0,0.1736585365853658,0.0234146341463414,0.8653658536585366,0.0536585365853658,0.000818796431115,0.0307797020307594,578,0.2780445691469271,1704
0,178.0134015863866,0.0317733788640696,621,3.334943639291465,0.7225806451612847,1.1609448765595718,16.0,0.0,0.109500805152979,0.2995169082125604,0.4718196457326892,0.0901771336553945,0.0001201411494141,0.0016835323758131,38,0.1891891891891892,2141
1,175.4807943619219,0.0414533988812293,142,4.76056338028169,1.496453900709213,4.626976972796412,36.0,0.0,0.1197183098591549,0.0352112676056338,0.9154929577464788,0.0352112676056338,0.0005588939347849,0.0339876546837965,462,0.5287591196682105,3184
1,210.93608453150063,0.0426362378023627,303,4.63036303630363,1.5430463576158913,2.1138213081433217,14.0,0.0,0.0627062706270627,0.0297029702970297,0.8118811881188119,0.1518151815181518,0.0010804952241699,0.0423061919850838,857,0.317650385333649,2393
1,214.3132788548261,0.0260554526729848,56,4.053571428571429,3.836363636363634,5.955898527739306,28.0,0.0,0.375,0.2142857142857142,0.75,0.0892857142857142,8.73668778982076e-05,0.0031951621829129,37,0.4587301587301587,2328
0,224.4783509063681,0.0280480519100711,410,3.990243902439024,8.716381418092904,12.946448926827305,145.0,0.0,0.375609756097561,0.1097560975609756,0.5634146341463414,0.024390243902439,0.0002073740220949,0.0021805564727786,88,0.1561032863849765,89
1,158.0478723583444,0.0327057557308656,92,4.5,3.659340659340648,11.568366618806053,105.0,0.0,0.1847826086956521,0.0869565217391304,0.8260869565217391,0.0760869565217391,0.0002148303652069,0.0120757015611857,143,0.4973352713178294,3163
0,257.3101064421308,0.0365244224792951,727,3.983493810178817,1.2906336088154169,1.686324838237014,17.0,0.0,0.2407152682255846,0.1623108665749656,0.6107290233837689,0.0495185694635488,0.0003802682436671,0.0150490851215214,243,0.274705581157194,898
0,165.12891045478503,0.0379905024049904,1798,4.449944382647386,0.8914858096828009,1.6903762270314815,38.0,0.0,0.1446051167964405,0.0634037819799777,0.7436040044493882,0.0372636262513904,0.0006252855705115,0.0101975985517694,313,0.1601274900398406,442
1,121.44701393193024,0.0271770314031366,58,4.862068965517241,6.543859649122801,15.706084098025055,118.0,0.0,0.1034482758620689,0.0,0.896551724137931,0.1206896551724138,0.0001391642114542,0.0067113528898883,79,0.4775224775224775,1801
1,195.2269046183628,0.0461420566068042,295,4.5423728813559325,1.4251700680272106,2.181096055910382,14.0,0.0,0.1254237288135593,0.0610169491525423,0.8305084745762712,0.0915254237288135,0.0006173302096142,0.0309845083144556,499,0.4100588053234292,1869
1,291.10948638136904,0.0326526028213922,50,4.58,4.897959183673461,5.136653003818009,22.0,0.0,0.34,0.08,0.86,0.28,0.0003889178893016,0.0215272041321786,285,0.519186584822194,3106
1,144.82360692067908,0.0349815597414708,713,4.750350631136045,0.585674157303368,0.731810728879838,4.0,0.0,0.0799438990182328,0.0266479663394109,0.8625525946704067,0.0603085553997194,0.0003707188937328,0.0207672841256905,266,0.5039555571182448,1901
0,184.72775670086148,0.0351110400379603,516,4.327519379844961,1.293203883495139,1.840279020880544,14.0,0.0,0.0833333333333333,0.0620155038759689,0.6705426356589147,0.0426356589147286,0.0001677995080361,0.0039873753395138,78,0.2317822651448639,1073
1,239.71976410490967,0.0381148771019563,378,4.084656084656085,0.9708222811671064,1.1969365207985647,9.0,0.0,0.156084656084656,0.1216931216931216,0.6428571428571429,0.082010582010582,0.000463899173105,0.0266069579948248,351,0.4804855703160788,2493
0,189.83294730771695,0.0355300735887305,388,4.396907216494846,1.7105943152454746,3.218142612416921,45.0,0.0,0.1623711340206185,0.0515463917525773,0.7164948453608248,0.0592783505154639,0.0001185188544608,0.0013471052817769,42,0.2492492492492492,1396
1,196.12675362943813,0.0429754024606861,262,4.67175572519084,0.9233716475095718,1.534810728684595,19.0,0.0,0.099236641221374,0.0610687022900763,0.8893129770992366,0.0610687022900763,0.0001723881970855,0.008131066368449,104,0.4662106703146375,2911
1,423.4718360743036,0.0539686655442751,337,4.649851632047477,2.142857142857141,3.289577778624549,36.0,0.0,0.1364985163204747,0.0385756676557863,0.8219584569732937,0.1305637982195845,0.000231137802997,0.0103881504911792,137,0.3734592184631524,3372
